X,Y,Z

0.6150677348871085 0.5933868045428433 0.40211771789065875
0.615195921340131 0.6046025012152548 0.37298273627998907
0.6188550619082301 0.6177626055062089 0.34704134654398394
0.6258820101966496 0.6332294842900703 0.3247123804039109
0.6362738528769118 0.6514384197268991 0.306597908459092
0.650150036416606 0.6728401608555393 0.293509417169483
0.6677319737800436 0.6977948649962438 0.28659869376856933
0.689264384559359 0.7264373149498431 0.28751488815884196
0.7149133284777859 0.7584294489372045 0.2982736279989006
0.7445972323379461 0.7926333465906581 0.32123084172087485
0.7777421704297158 0.8266604799151531 0.3587424577568944
0.8129643117261471 0.856467364885766 0.4123005641139746
0.8477494537509104 0.8764859251403067 0.4812507362276351
0.8783685360524398 0.8803968359185116 0.5610643561116712
0.9002767662053897 0.8634495558796235 0.6426580108110939
0.9090750182083029 0.8251579831190066 0.7136761645485127
0.9021412964311726 0.7708692385876531 0.7624177061110167
0.8797086671522213 0.7104224667462107 0.7826001596795938
0.8450109249817918 0.6541539617305228 0.7752706045574127
0.8031726147123087 0.6090746387379027 0.7469994633718572
0.759495994173343 0.5776061690750807 0.7061371935656978
0.7182607428987617 0.5586437756860665 0.6595683415572687
0.6821704297159504 0.5494277254849972 0.6118738792979335
0.6524748725418791 0.5469950064077069 0.5654620891849798
0.6293488710852148 0.5489372044721376 0.5214585814693141
0.6123495994173342 0.5535838967696319 0.48015130295930797
0.6007428987618354 0.559936364841575 0.4416187846026989
0.5937479970866715 0.567523973662115 0.40586102639948696
0.5906860888565185 0.5762428741879889 0.3727994974019346
0.5910298616168972 0.5862433160988113 0.34248655157519997
0.5944530225782957 0.5978545229572672 0.3150268968496002
0.6008040786598688 0.6115206151398648 0.2906823030509274
0.6101150764748725 0.627789562066375 0.26981924793529055
0.6225870356882738 0.6472645720093685 0.25306597908459094
0.6385462490895848 0.6705775774448717 0.24133869088910123
0.6584297159504734 0.6982809669008794 0.23605094040809915
0.6827093954843408 0.7307039639400769 0.23911364736986768
0.7117727603787326 0.767643289584162 0.25311833304974934
0.7457246904588493 0.8078571744222015 0.28128476630498805
0.7840524399126 0.8484687790003977 0.32696360090572363
0.8251711580480698 0.8843077466967166 0.3925631192492442
0.8659868900218499 0.9077511158248265 0.47763831263170303
0.9016168973051711 0.9101153387246452 0.5761946520424591
0.9259431900946832 0.8849264218480709 0.6755101239480127
0.9332847778587033 0.8324495116885413 0.7583864507938172
0.920611798980335 0.761611206858456 0.8097195136316638
0.8891187181354696 0.6869106014406292 0.8234886064683324
0.8439912600145666 0.6217309646913253 0.8044055861680824
0.792297159504734 0.573330681868399 0.7634909623967647
0.7406234522942461 0.5424327190772902 0.7118175987853881
0.6936431172614712 0.5258317645499139 0.6572909440728768
0.6538266569555716 0.5191853373989129 0.604151669437064
0.621890750182083 0.518657695876972 0.5541536327107575
0.5974246176256373 0.5214722259048125 0.5076109576849077
0.5794668608885651 0.5258760219187768 0.4644451134117771
0.5668754552075745 0.5309012771222767 0.42434197610041496
0.5585695557174071 0.5361153829157276 0.38701359894244997
0.5536343772760378 0.5414240576251713 0.35222438909466913
0.5513678077203203 0.5469353484466835 0.31981728466159715
0.5512658412235979 0.5528812585620222 0.2896875777129171
0.5530284049526584 0.5595695788589863 0.26173056031831216
0.5565098324836125 0.5673715144283883 0.23592005549520306
0.5617217771303714 0.5767289760926245 0.21228224022616918
0.5688099053168244 0.5881545804056741 0.19097417640668563
0.5780538965768389 0.6022647929647796 0.17220527989738624
0.5898674435542607 0.6197887666268947 0.1563943824195385
0.6048040786598688 0.6415705510627955 0.14430061646793976
0.6235571740713766 0.6685602545406336 0.13707576927607557
0.6469482884195192 0.7017124044367846 0.13649987565933278
0.6758689002184997 0.7417716204869857 0.14529534180595005
0.7111522214129642 0.7888329135180521 0.16731018415507246
0.7532672978878368 0.8414865880065403 0.2077274452573852
0.8017975236707939 0.8956427592911749 0.2723322382628955
0.854624908958485 0.9429935039109106 0.36583642003586253
0.9069191551347414 0.9706350258517831 0.4877426279072812
