date	price	size	side
2021-08-05T15:17:27.7242815Z	4472745.0	0.02	BUY
2021-08-05T15:17:30.1619966Z	4472549.0	0.025	BUY
2021-08-05T15:17:31.6416372Z	4473282.0	0.01	BUY
2021-08-05T15:17:32.2368564Z	4472577.0	0.02	SELL
2021-08-05T15:17:34.1278181Z	4471924.0	0.03	SELL
2021-08-05T15:17:34.1278181Z	4471782.0	0.012	SELL
2021-08-05T15:17:34.1278181Z	4471782.0	0.059	SELL
2021-08-05T15:17:35.3895735Z	4472527.0	0.02	BUY
2021-08-05T15:17:35.5731291Z	4472576.0	0.02	BUY
2021-08-05T15:17:35.741842Z	4472981.0	0.01	BUY
2021-08-05T15:17:35.741842Z	4473300.0	0.01	BUY
2021-08-05T15:17:36.0660063Z	4473500.0	0.02	BUY
2021-08-05T15:17:36.0660063Z	4473500.0	0.02	BUY
2021-08-05T15:17:36.5747636Z	4474679.0	0.01	BUY
2021-08-05T15:17:36.5747636Z	4474681.0	0.01	BUY
2021-08-05T15:17:36.5747636Z	4474681.0	0.01	BUY
2021-08-05T15:17:36.5747636Z	4474682.0	0.01	BUY
2021-08-05T15:17:37.1721839Z	4474500.0	0.02	BUY
2021-08-05T15:17:38.4755018Z	4474373.0	0.01	BUY
2021-08-05T15:17:38.8284793Z	4474500.0	0.08	BUY
2021-08-05T15:17:38.8530799Z	4474500.0	0.089	BUY
2021-08-05T15:17:38.8530799Z	4474500.0	0.001	BUY
2021-08-05T15:17:38.8530799Z	4474682.0	0.009	BUY
2021-08-05T15:17:39.1461149Z	4474682.0	0.001	BUY
2021-08-05T15:17:39.1461149Z	4474701.0	0.03	BUY
2021-08-05T15:17:39.1461149Z	4474808.0	0.028	BUY
2021-08-05T15:17:39.3371035Z	4474808.0	0.09078	BUY
2021-08-05T15:17:39.7072153Z	4473793.0	0.01	SELL
2021-08-05T15:17:39.7239954Z	4474808.0	8.46e-06	BUY
2021-08-05T15:17:39.7239954Z	4474871.0	0.04999154	BUY
2021-08-05T15:17:40.1137487Z	4474871.0	8.46e-06	BUY
2021-08-05T15:17:40.1137487Z	4475000.0	0.53085154	BUY
2021-08-05T15:17:40.1305064Z	4474010.0	0.01	SELL
2021-08-05T15:17:40.1305064Z	4475000.0	0.02	BUY
2021-08-05T15:17:40.1305064Z	4475000.0	0.06	BUY
2021-08-05T15:17:40.2540687Z	4475000.0	0.14	BUY
2021-08-05T15:17:43.8356294Z	4474273.0	0.01	SELL
2021-08-05T15:17:43.8356294Z	4474273.0	0.01	SELL
2021-08-05T15:17:44.1449346Z	4474270.0	0.01	SELL
2021-08-05T15:17:44.1449346Z	4474270.0	0.01	SELL
2021-08-05T15:17:44.1617334Z	4474260.0	0.01	SELL
2021-08-05T15:17:44.1617334Z	4474210.0	0.01	SELL
2021-08-05T15:17:44.6906408Z	4474320.0	0.02	SELL
2021-08-05T15:17:44.9092159Z	4474320.0	0.02	SELL
2021-08-05T15:17:44.9097612Z	4474841.0	0.01	BUY
2021-08-05T15:17:45.0772806Z	4474112.0	0.08	SELL
2021-08-05T15:17:45.0772806Z	4474112.0	0.089	SELL
2021-08-05T15:17:45.2369473Z	4474112.0	0.031	SELL
2021-08-05T15:17:45.3197502Z	4474014.0	0.01	SELL
2021-08-05T15:17:45.3207823Z	4473895.0	0.01	SELL
2021-08-05T15:17:45.6062531Z	4473895.0	0.01	SELL
2021-08-05T15:17:45.6062531Z	4473603.0	0.01	SELL
2021-08-05T15:17:45.9310159Z	4473603.0	0.00864488	SELL
2021-08-05T15:17:45.9310159Z	4473567.0	0.01	SELL
2021-08-05T15:17:45.9310159Z	4473315.0	0.00135512	SELL
2021-08-05T15:17:46.2709407Z	4473321.0	0.02	SELL
2021-08-05T15:17:46.3044917Z	4473321.0	0.02	SELL
2021-08-05T15:17:46.5225313Z	4473321.0	0.01939618	SELL
2021-08-05T15:17:46.5225313Z	4473318.0	0.00060382	SELL
2021-08-05T15:17:47.3874268Z	4474691.0	0.1	BUY
2021-08-05T15:17:49.2873635Z	4473691.0	0.01	BUY
2021-08-05T15:17:51.722841Z	4474488.0	0.01	BUY
2021-08-05T15:17:52.0723687Z	4474486.0	0.01	BUY
2021-08-05T15:17:52.2544161Z	4473873.0	0.02	SELL
2021-08-05T15:17:53.2870591Z	4473553.0	0.02	SELL
2021-08-05T15:17:53.8451148Z	4474060.0	0.01	BUY
2021-08-05T15:17:54.3723332Z	4474060.0	0.02	BUY
2021-08-05T15:17:55.2707777Z	4472862.0	0.03	SELL
2021-08-05T15:17:55.2707777Z	4472321.0	0.01	SELL
2021-08-05T15:17:55.5728953Z	4472703.0	0.02	SELL
2021-08-05T15:17:55.6401534Z	4472321.0	0.05327	SELL
2021-08-05T15:17:56.0948968Z	4472600.0	0.01	BUY
2021-08-05T15:17:58.7257917Z	4471164.0	0.06	SELL
2021-08-05T15:17:58.7257917Z	4471158.0	0.02	SELL
2021-08-05T15:17:58.7257917Z	4471157.0	0.06518999	SELL
2021-08-05T15:17:58.7268257Z	4471109.0	0.27	SELL
2021-08-05T15:17:58.7268257Z	4470939.0	0.07	SELL
2021-08-05T15:17:58.7268257Z	4470770.0	0.01481001	SELL
2021-08-05T15:17:59.7242542Z	4472125.0	0.03	BUY
2021-08-05T15:18:01.2187743Z	4471169.0	0.04	SELL
2021-08-05T15:18:01.6915552Z	4471168.0	0.06	SELL
2021-08-05T15:18:03.8600755Z	4471883.0	0.02	BUY
2021-08-05T15:18:03.8600755Z	4471933.0	0.01	BUY
2021-08-05T15:18:03.8611021Z	4472183.0	0.02	BUY
2021-08-05T15:18:03.8611021Z	4472704.0	0.01481001	BUY
2021-08-05T15:18:03.8611021Z	4472789.0	0.02	BUY
2021-08-05T15:18:03.8611021Z	4472791.0	0.00518999	BUY
2021-08-05T15:18:03.8778799Z	4472791.0	0.01481001	BUY
2021-08-05T15:18:03.8778799Z	4472865.0	0.04518999	BUY
2021-08-05T15:18:03.8778799Z	4472865.0	0.06	BUY
2021-08-05T15:18:03.8778799Z	4472865.0	0.04	BUY
2021-08-05T15:18:03.8778799Z	4472865.0	0.04	BUY
2021-08-05T15:18:03.8778799Z	4472865.0	0.04	BUY
2021-08-05T15:18:03.9512493Z	4472789.0	0.01	BUY
2021-08-05T15:18:03.9512493Z	4472865.0	0.04481001	BUY
2021-08-05T15:18:03.9512493Z	4472950.0	0.00518999	BUY
2021-08-05T15:18:03.9762895Z	4472950.0	0.06	BUY
2021-08-05T15:18:03.9762895Z	4473345.0	0.01	BUY
2021-08-05T15:18:04.5735255Z	4472231.0	0.01	BUY
2021-08-05T15:18:04.5735255Z	4472567.0	0.02	BUY
2021-08-05T15:18:05.1715491Z	4472949.0	0.01	BUY
2021-08-05T15:18:05.2183262Z	4472949.0	0.031685	BUY
2021-08-05T15:18:05.4210765Z	4473637.0	0.01	BUY
2021-08-05T15:18:05.4210765Z	4473689.0	0.01	BUY
2021-08-05T15:18:05.4210765Z	4473689.0	0.01	BUY
2021-08-05T15:18:05.4210765Z	4473690.0	0.01	BUY
2021-08-05T15:18:05.5553914Z	4473690.0	0.01	BUY
2021-08-05T15:18:05.5553914Z	4473691.0	0.15	BUY
2021-08-05T15:18:05.5553914Z	4474462.0	0.06	BUY
2021-08-05T15:18:05.5553914Z	4474488.0	0.18	BUY
2021-08-05T15:18:05.5553914Z	4472314.0	0.05396036	SELL
2021-08-05T15:18:05.5553914Z	4472276.0	0.01142039	SELL
2021-08-05T15:18:05.5553914Z	4471775.0	0.02	SELL
2021-08-05T15:18:05.5553914Z	4471726.0	0.01461925	SELL
2021-08-05T15:18:05.8843774Z	4473689.0	0.1	BUY
2021-08-05T15:18:06.2870295Z	4473689.0	0.02	BUY
2021-08-05T15:18:06.7061268Z	4472374.0	0.01	SELL
2021-08-05T15:18:06.7061268Z	4473465.0	0.02	BUY
2021-08-05T15:18:06.7061268Z	4473686.0	0.01	BUY
2021-08-05T15:18:06.7061268Z	4474487.0	0.174	BUY
2021-08-05T15:18:06.7061268Z	4474488.0	0.09	BUY
2021-08-05T15:18:06.7061268Z	4474735.0	0.006	BUY
2021-08-05T15:18:08.16686Z	4472857.0	0.01	SELL
2021-08-05T15:18:08.16686Z	4472850.0	0.01	SELL
2021-08-05T15:18:08.16686Z	4472847.0	0.02	SELL
2021-08-05T15:18:08.16686Z	4472840.0	0.025	SELL
2021-08-05T15:18:08.16686Z	4472662.0	0.01	SELL
2021-08-05T15:18:08.16686Z	4472617.0	0.005	SELL
2021-08-05T15:18:08.2336874Z	4472617.0	0.005	SELL
2021-08-05T15:18:09.340977Z	4472860.0	0.01	SELL
2021-08-05T15:18:09.340977Z	4472758.0	0.01	SELL
2021-08-05T15:18:09.4081208Z	4472758.0	0.02	SELL
2021-08-05T15:18:09.4081208Z	4472725.0	0.01	SELL
2021-08-05T15:18:09.4081208Z	4472618.0	0.01	SELL
2021-08-05T15:18:09.4081208Z	4472618.0	0.01	SELL
2021-08-05T15:18:09.4081208Z	4472460.0	0.03	SELL
2021-08-05T15:18:09.7268987Z	4472382.0	0.01	SELL
2021-08-05T15:18:10.2159604Z	4472382.0	0.04950213	SELL
2021-08-05T15:18:10.2159604Z	4472382.0	0.01	SELL
2021-08-05T15:18:10.2159604Z	4472375.0	0.00049787	SELL
2021-08-05T15:18:10.2199315Z	4472375.0	0.06	SELL
2021-08-05T15:18:10.3880785Z	4472375.0	0.04	SELL
2021-08-05T15:18:10.7742756Z	4472375.0	0.04	SELL
2021-08-05T15:18:12.0591108Z	4472711.0	0.02	BUY
2021-08-05T15:18:18.3209217Z	4473986.0	0.01	BUY
2021-08-05T15:18:18.3209217Z	4473989.0	0.01	BUY
2021-08-05T15:18:18.3209217Z	4474279.0	0.02	BUY
2021-08-05T15:18:19.2097969Z	4474200.0	0.02	BUY
2021-08-05T15:18:21.1094898Z	4472757.0	0.01	SELL
2021-08-05T15:18:21.1094898Z	4472715.0	0.01	SELL
2021-08-05T15:18:23.3195794Z	4472716.0	0.02	SELL
2021-08-05T15:18:23.5239457Z	4472728.0	0.02	SELL
2021-08-05T15:18:23.5239457Z	4472715.0	0.005	SELL
2021-08-05T15:18:23.9119031Z	4472715.0	0.005	SELL
2021-08-05T15:18:23.9119031Z	4472711.0	0.02	SELL
2021-08-05T15:18:24.837744Z	4473660.0	0.01	BUY
2021-08-05T15:18:24.837744Z	4473901.0	0.03	BUY
2021-08-05T15:18:24.9766811Z	4472834.0	0.03	SELL
2021-08-05T15:18:25.1612569Z	4473901.0	0.24	BUY
2021-08-05T15:18:25.1612569Z	4473901.0	0.02	BUY
2021-08-05T15:18:25.1612569Z	4473902.0	0.01	BUY
2021-08-05T15:18:25.1612569Z	4474042.0	0.13	BUY
2021-08-05T15:18:25.6363505Z	4473077.0	0.02	SELL
2021-08-05T15:18:25.6363505Z	4472914.0	0.011	SELL
2021-08-05T15:18:25.8050871Z	4473785.0	0.01	BUY
2021-08-05T15:18:25.9272368Z	4472914.0	0.02	SELL
2021-08-05T15:18:25.9662363Z	4472914.0	0.011	SELL
2021-08-05T15:18:26.1611656Z	4472757.0	0.01	SELL
2021-08-05T15:18:26.3522243Z	4472711.0	0.03	SELL
2021-08-05T15:18:26.3522243Z	4472711.0	0.01	SELL
2021-08-05T15:18:26.3857357Z	4472711.0	0.09	SELL
2021-08-05T15:18:27.9553847Z	4472361.0	0.01	BUY
2021-08-05T15:18:28.4545404Z	4472361.0	0.01	BUY
2021-08-05T15:18:29.0981104Z	4473523.0	0.02	BUY
2021-08-05T15:18:29.0981104Z	4473578.0	0.02	BUY
2021-08-05T15:18:29.0981104Z	4473621.0	0.05726469	BUY
2021-08-05T15:18:29.0981104Z	4473743.0	0.00273531	BUY
2021-08-05T15:18:29.0981104Z	4473743.0	0.04645439	BUY
2021-08-05T15:18:29.0981104Z	4473756.0	0.01354561	BUY
2021-08-05T15:18:29.2189115Z	4473784.0	0.04	BUY
2021-08-05T15:18:29.2349498Z	4473784.0	0.02	BUY
2021-08-05T15:18:29.2349498Z	4473784.0	0.04	BUY
2021-08-05T15:18:31.0418301Z	4472921.0	0.01	SELL
2021-08-05T15:18:32.8463848Z	4472921.0	0.13478	BUY
2021-08-05T15:18:32.8463848Z	4472921.0	0.34522	BUY
2021-08-05T15:18:33.2221963Z	4472747.0	0.01	BUY
2021-08-05T15:18:34.9938318Z	4473783.0	0.27	BUY
2021-08-05T15:18:34.9938318Z	4473784.0	0.03	BUY
2021-08-05T15:18:36.5027704Z	4473784.0	0.02	BUY
2021-08-05T15:18:41.6414433Z	4473095.0	0.02	SELL
2021-08-05T15:18:43.286712Z	4472941.0	0.01	SELL
2021-08-05T15:18:43.8786004Z	4473095.0	0.09	SELL
2021-08-05T15:18:44.5718477Z	4473614.0	0.02	BUY
2021-08-05T15:18:46.212544Z	4474198.0	0.089	BUY
2021-08-05T15:18:46.2145422Z	4474198.0	0.08	BUY
2021-08-05T15:18:46.2285418Z	4474198.0	0.1	BUY
2021-08-05T15:18:48.0084277Z	4474273.0	0.01	BUY
2021-08-05T15:18:50.753907Z	4474198.0	0.01378	BUY
2021-08-05T15:18:51.1104524Z	4474198.0	0.01622	BUY
2021-08-05T15:18:51.5529917Z	4473784.0	0.01	SELL
2021-08-05T15:18:53.0074451Z	4474735.0	0.089	BUY
2021-08-05T15:18:53.0074451Z	4474735.0	0.079	BUY
2021-08-05T15:18:53.0074451Z	4474735.0	0.07	BUY
2021-08-05T15:18:53.0282219Z	4474735.0	0.122	BUY
2021-08-05T15:18:53.4202329Z	4474790.0	0.01	BUY
2021-08-05T15:18:53.6045786Z	4475000.0	0.01	BUY
2021-08-05T15:18:53.7904309Z	4475000.0	0.08	BUY
2021-08-05T15:18:53.7904309Z	4475000.0	0.05	BUY
2021-08-05T15:18:53.8071658Z	4475000.0	0.01	BUY
2021-08-05T15:18:53.857592Z	4475000.0	0.09914846	BUY
2021-08-05T15:18:54.0428208Z	4475169.0	0.03	BUY
2021-08-05T15:18:54.0428208Z	4475350.0	0.02	BUY
2021-08-05T15:18:54.0428208Z	4475475.0	0.01	BUY
2021-08-05T15:18:54.0428208Z	4475528.0	0.01	BUY
2021-08-05T15:18:54.0428208Z	4475528.0	0.04	BUY
2021-08-05T15:18:54.0428208Z	4476161.0	0.042	BUY
2021-08-05T15:18:54.0428208Z	4476317.0	0.01	BUY
2021-08-05T15:18:54.0428208Z	4476381.0	0.06	BUY
2021-08-05T15:18:54.0428208Z	4476388.0	0.1	BUY
2021-08-05T15:18:54.0428208Z	4476432.0	0.048	BUY
2021-08-05T15:18:54.5793884Z	4475000.0	0.089	SELL
2021-08-05T15:18:54.6298019Z	4475000.0	0.08	SELL
2021-08-05T15:18:54.7975545Z	4475000.0	0.001	SELL
2021-08-05T15:18:55.1319682Z	4474754.0	0.1	SELL
2021-08-05T15:18:55.2846691Z	4476128.0	0.01	BUY
2021-08-05T15:18:56.5192743Z	4475000.0	0.09914846	SELL
2021-08-05T15:18:56.6701203Z	4475000.0	0.07085154	SELL
2021-08-05T15:18:57.5705516Z	4474476.0	0.025	SELL
2021-08-05T15:18:57.5705516Z	4474475.0	0.01	SELL
2021-08-05T15:18:57.5705516Z	4474209.0	0.01	SELL
2021-08-05T15:18:57.5705516Z	4473976.0	0.055	SELL
2021-08-05T15:18:59.5865062Z	4475956.0	0.08	BUY
2021-08-05T15:18:59.5865383Z	4475956.0	0.02	BUY
2021-08-05T15:18:59.5865383Z	4475956.0	0.069	BUY
2021-08-05T15:19:00.3367937Z	4475000.0	0.02	BUY
2021-08-05T15:19:00.5048138Z	4475000.0	0.1	BUY
2021-08-05T15:19:00.5215923Z	4475000.0	0.24	BUY
2021-08-05T15:19:01.2304752Z	4475955.0	0.02	BUY
2021-08-05T15:19:01.2355838Z	4475955.0	0.01	BUY
2021-08-05T15:19:01.2355838Z	4475956.0	0.031	BUY
2021-08-05T15:19:01.2355838Z	4475956.0	0.079	BUY
2021-08-05T15:19:01.2355838Z	4475956.0	0.021	BUY
2021-08-05T15:19:01.2355838Z	4475957.0	0.079	BUY
2021-08-05T15:19:01.6028192Z	4475955.0	0.1491	BUY
2021-08-05T15:19:01.6028192Z	4475957.0	0.0509	BUY
2021-08-05T15:19:02.5355103Z	4474946.0	0.01	SELL
2021-08-05T15:19:02.8849537Z	4475000.0	0.08	BUY
2021-08-05T15:19:03.0425587Z	4475954.0	0.04	BUY
2021-08-05T15:19:03.0425587Z	4475957.0	0.02	BUY
2021-08-05T15:19:03.0593904Z	4474883.0	0.01	SELL
2021-08-05T15:19:03.0593904Z	4474883.0	0.01	SELL
2021-08-05T15:19:03.0593904Z	4474568.0	0.02	SELL
2021-08-05T15:19:03.0593904Z	4474554.0	0.02	SELL
2021-08-05T15:19:03.0593904Z	4474373.0	0.02	SELL
2021-08-05T15:19:03.0593904Z	4474052.0	0.042	SELL
2021-08-05T15:19:03.0593904Z	4473976.0	0.078	SELL
2021-08-05T15:19:03.2208509Z	4475953.0	0.01	BUY
2021-08-05T15:19:03.777743Z	4475560.0	0.01	BUY
2021-08-05T15:19:03.777743Z	4475560.0	0.01	BUY
2021-08-05T15:19:04.2074261Z	4476000.0	0.05	BUY
2021-08-05T15:19:08.7008159Z	4476500.0	0.02	BUY
2021-08-05T15:19:08.7008159Z	4476714.0	0.01	BUY
2021-08-05T15:19:08.7008159Z	4476785.0	0.01	BUY
2021-08-05T15:19:08.7008159Z	4476852.0	0.16	BUY
2021-08-05T15:19:09.6027655Z	4476684.0	0.02	BUY
2021-08-05T15:19:09.636383Z	4476544.0	0.02	SELL
2021-08-05T15:19:10.8955651Z	4477739.0	0.012	BUY
2021-08-05T15:19:11.0926366Z	4477738.0	0.012	BUY
2021-08-05T15:19:11.3352986Z	4477738.0	0.008	BUY
2021-08-05T15:19:11.3352986Z	4478050.0	0.004	BUY
2021-08-05T15:19:11.3520791Z	4478050.0	0.016	BUY
2021-08-05T15:19:11.4192835Z	4478352.0	0.012	BUY
2021-08-05T15:19:11.6043878Z	4477737.0	0.016	BUY
2021-08-05T15:19:11.6380415Z	4477737.0	0.028	BUY
2021-08-05T15:19:11.6548568Z	4477737.0	0.07425818	BUY
2021-08-05T15:19:11.9684816Z	4477737.0	0.02125	BUY
2021-08-05T15:19:11.9903074Z	4477737.0	0.06049	BUY
2021-08-05T15:19:12.180149Z	4477737.0	1.82e-06	BUY
2021-08-05T15:19:12.2001483Z	4478050.0	0.02	BUY
2021-08-05T15:19:12.4199623Z	4478218.0	0.02	BUY
2021-08-05T15:19:12.4199623Z	4478353.0	0.02	BUY
2021-08-05T15:19:12.570993Z	4478353.0	0.00125818	BUY
2021-08-05T15:19:12.570993Z	4478364.0	0.015	BUY
2021-08-05T15:19:12.570993Z	4478385.0	0.00374182	BUY
2021-08-05T15:19:12.6224001Z	4478385.0	0.00625818	BUY
2021-08-05T15:19:12.8410742Z	4478583.0	0.01	BUY
2021-08-05T15:19:12.8410742Z	4478583.0	0.00374182	BUY
2021-08-05T15:19:12.8687854Z	4478583.0	0.00625818	BUY
2021-08-05T15:19:13.0587024Z	4478386.0	0.01	SELL
2021-08-05T15:19:13.0754984Z	4478386.0	0.00374182	SELL
2021-08-05T15:19:13.2864865Z	4478590.0	0.01	BUY
2021-08-05T15:19:13.2864865Z	4478655.0	0.05948599	BUY
2021-08-05T15:19:13.2864865Z	4479000.0	0.03	BUY
2021-08-05T15:19:13.2864865Z	4479492.0	0.02	BUY
2021-08-05T15:19:13.2864865Z	4479579.0	0.08051401	BUY
2021-08-05T15:19:13.6594448Z	4478513.0	0.01	BUY
2021-08-05T15:19:13.8460923Z	4478513.0	0.02	BUY
2021-08-05T15:19:14.2265815Z	4478589.0	0.01	BUY
2021-08-05T15:19:14.9423698Z	4479578.0	0.0622	BUY
2021-08-05T15:19:14.9423698Z	4479579.0	0.1378	BUY
2021-08-05T15:19:15.0238902Z	4478452.0	0.03	SELL
2021-08-05T15:19:15.0574548Z	4478437.0	0.01999	SELL
2021-08-05T15:19:15.0574548Z	4478436.0	0.01	SELL
2021-08-05T15:19:15.1247146Z	4478561.0	0.01	BUY
2021-08-05T15:19:15.3169782Z	4478561.0	0.01	BUY
2021-08-05T15:19:15.5181613Z	4478475.0	0.021	SELL
2021-08-05T15:19:17.6190168Z	4478965.0	0.03	BUY
2021-08-05T15:19:19.1936302Z	4479083.0	0.021	BUY
2021-08-05T15:19:20.0109512Z	4478679.0	0.06	SELL
2021-08-05T15:19:21.6381646Z	4479705.0	0.06039151	BUY
2021-08-05T15:19:21.6381646Z	4479705.0	0.01123849	BUY
2021-08-05T15:19:21.8730473Z	4479705.0	5.62e-06	BUY
2021-08-05T15:19:21.9065754Z	4480000.0	0.01	BUY
2021-08-05T15:19:22.2977222Z	4480150.0	0.02	BUY
2021-08-05T15:19:22.548646Z	4480448.0	0.01090436	BUY
2021-08-05T15:19:22.548646Z	4480448.0	0.05862564	BUY
2021-08-05T15:19:23.1284407Z	4480448.0	6.18e-06	BUY
2021-08-05T15:19:23.1284407Z	4480451.0	0.00999382	BUY
2021-08-05T15:19:23.3013843Z	4480451.0	0.01	BUY
2021-08-05T15:19:23.4355747Z	4480451.0	0.03984	BUY
2021-08-05T15:19:23.7710579Z	4480451.0	5.22e-06	BUY
2021-08-05T15:19:23.7868191Z	4480515.0	0.00999478	BUY
2021-08-05T15:19:24.6974684Z	4480515.0	5.22e-06	BUY
2021-08-05T15:19:24.6974684Z	4480578.0	0.05866764	BUY
2021-08-05T15:19:24.6974684Z	4480578.0	0.01086714	BUY
2021-08-05T15:19:24.8515016Z	4480578.0	1.017e-05	BUY
2021-08-05T15:19:24.8515016Z	4480590.0	0.01	BUY
2021-08-05T15:19:24.8515016Z	4480683.0	0.05866764	BUY
2021-08-05T15:19:24.8515016Z	4480683.0	0.01087968	BUY
2021-08-05T15:19:24.8515016Z	4480900.0	0.02	BUY
2021-08-05T15:19:24.8515016Z	4480965.0	0.00044251	BUY
2021-08-05T15:19:26.3342005Z	4480965.0	0.00955749	BUY
2021-08-05T15:19:26.7704206Z	4480783.0	0.01	BUY
2021-08-05T15:19:26.7874397Z	4481668.0	0.015	BUY
2021-08-05T15:19:27.0062793Z	4480966.0	0.022	SELL
2021-08-05T15:19:27.1972455Z	4481669.0	0.02	BUY
2021-08-05T15:19:27.1972455Z	4481850.0	0.01	BUY
2021-08-05T15:19:27.2500582Z	4481849.0	0.01	BUY
2021-08-05T15:19:27.3508191Z	4481422.0	0.01	SELL
2021-08-05T15:19:27.6862199Z	4481144.0	0.01	SELL
2021-08-05T15:19:28.0231309Z	4481154.0	0.01	SELL
2021-08-05T15:19:28.221571Z	4480629.0	0.02	SELL
2021-08-05T15:19:28.2225718Z	4480439.0	0.02	SELL
2021-08-05T15:19:28.2692312Z	4480066.0	0.05950213	SELL
2021-08-05T15:19:28.2692312Z	4480066.0	0.00049787	SELL
2021-08-05T15:19:28.2860156Z	4480066.0	0.05899099	SELL
2021-08-05T15:19:28.2860156Z	4480066.0	0.00100901	SELL
2021-08-05T15:19:28.2860156Z	4480066.0	0.00899099	SELL
2021-08-05T15:19:28.2860156Z	4480066.0	0.01	SELL
2021-08-05T15:19:28.2860156Z	4480060.0	0.04100901	SELL
2021-08-05T15:19:28.5991067Z	4480060.0	0.00985059	SELL
2021-08-05T15:19:28.5991067Z	4479808.0	0.00014941	SELL
2021-08-05T15:19:29.5855687Z	4480001.0	0.01	SELL
2021-08-05T15:19:29.5855687Z	4480000.0	0.025	SELL
2021-08-05T15:19:29.7196748Z	4480000.0	0.068	SELL
2021-08-05T15:19:29.9614701Z	4480000.0	0.03005	SELL
2021-08-05T15:19:29.9644732Z	4480000.0	0.20695	SELL
2021-08-05T15:19:29.9735145Z	4480000.0	0.03	SELL
2021-08-05T15:19:30.9513401Z	4480000.0	0.1495	SELL
2021-08-05T15:19:30.9603384Z	4480000.0	0.1125	SELL
2021-08-05T15:19:30.9653401Z	4480000.0	0.089	SELL
2021-08-05T15:19:30.9683377Z	4480000.0	0.009	SELL
2021-08-05T15:19:30.9733993Z	4479090.0	0.02	SELL
2021-08-05T15:19:31.23165Z	4479090.0	0.03950213	SELL
2021-08-05T15:19:31.23165Z	4479090.0	0.05948787	SELL
2021-08-05T15:19:31.6186226Z	4479083.0	0.05	SELL
2021-08-05T15:19:32.8625642Z	4478746.0	0.03	SELL
2021-08-05T15:19:32.8635661Z	4478640.0	0.01	SELL
2021-08-05T15:19:32.8635661Z	4478297.0	0.01199818	SELL
2021-08-05T15:19:32.8635661Z	4478297.0	0.01800182	SELL
2021-08-05T15:19:35.1566935Z	4480538.0	0.04	BUY
2021-08-05T15:19:35.2659811Z	4480538.0	0.021	BUY
2021-08-05T15:19:35.2995446Z	4480538.0	0.00809323	BUY
2021-08-05T15:19:38.4346234Z	4479352.0	0.01006	BUY
2021-08-05T15:19:38.4356612Z	4479352.0	3.35e-06	BUY
2021-08-05T15:19:38.9807042Z	4480761.0	0.01	BUY
2021-08-05T15:19:38.9807042Z	4480761.0	0.01	BUY
2021-08-05T15:19:38.9807042Z	4480762.0	0.01	BUY
2021-08-05T15:19:38.9807042Z	4480764.0	0.1395	BUY
2021-08-05T15:19:39.2034162Z	4480764.0	0.0418	BUY
2021-08-05T15:19:39.4339736Z	4481140.0	0.01	BUY
2021-08-05T15:19:39.4339736Z	4481141.0	0.02	BUY
2021-08-05T15:19:39.4339736Z	4481153.0	0.01	BUY
2021-08-05T15:19:39.4339736Z	4481452.0	0.02	BUY
2021-08-05T15:19:39.4843079Z	4479999.0	0.03	SELL
2021-08-05T15:19:39.8711983Z	4481705.0	0.02	BUY
2021-08-05T15:19:40.0899726Z	4481850.0	0.01	BUY
2021-08-05T15:19:40.0899726Z	4481852.0	0.05181992	BUY
2021-08-05T15:19:40.2833351Z	4481881.0	0.01	BUY
2021-08-05T15:19:40.2833351Z	4481882.0	0.05	BUY
2021-08-05T15:19:40.6355009Z	4482136.0	0.01	BUY
2021-08-05T15:19:40.8370986Z	4482315.0	0.01	BUY
2021-08-05T15:19:41.4183825Z	4482340.0	0.01	BUY
2021-08-05T15:19:41.6194833Z	4482396.0	0.01	BUY
2021-08-05T15:19:41.6530363Z	4482422.0	0.02	BUY
2021-08-05T15:19:41.6530363Z	4482423.0	0.061	BUY
2021-08-05T15:19:41.8205659Z	4482423.0	0.04	BUY
2021-08-05T15:19:41.8708681Z	4482042.0	0.019139	SELL
2021-08-05T15:19:42.0728718Z	4481647.0	0.01	SELL
2021-08-05T15:19:42.0728718Z	4481600.0	0.01	SELL
2021-08-05T15:19:42.0728718Z	4481598.0	0.27	SELL
2021-08-05T15:19:42.0728718Z	4481461.0	0.01	SELL
2021-08-05T15:19:42.1074607Z	4482423.0	0.05	BUY
2021-08-05T15:19:42.6029973Z	4482230.0	0.02	BUY
2021-08-05T15:19:42.8834925Z	4481926.0	0.01	SELL
2021-08-05T15:19:43.4364405Z	4482582.0	0.023	BUY
2021-08-05T15:19:43.4364405Z	4482590.0	0.007	BUY
2021-08-05T15:19:43.8252649Z	4482060.0	0.01	SELL
2021-08-05T15:19:43.8755602Z	4482590.0	0.003	BUY
2021-08-05T15:19:43.8755602Z	4482853.0	0.04253422	BUY
2021-08-05T15:19:43.8755602Z	4482867.0	0.015	BUY
2021-08-05T15:19:43.8755602Z	4482903.0	0.02	BUY
2021-08-05T15:19:43.8755602Z	4483000.0	0.05	BUY
2021-08-05T15:19:43.8755602Z	4483200.0	0.02	BUY
2021-08-05T15:19:43.8755602Z	4483427.0	0.03946578	BUY
2021-08-05T15:19:44.3670584Z	4482334.0	0.01	SELL
2021-08-05T15:19:44.3670584Z	4481728.0	0.03000335	SELL
2021-08-05T15:19:44.3670584Z	4481728.0	0.12099665	SELL
2021-08-05T15:19:45.5006808Z	4482291.0	0.02	BUY
